Sample #,Well,D (1/64in),"Pwh, Psig",γo,"GLR, scf/STB","QL, STB/D"
1825,SR-19,56.832,279.1975725,1.027561837,124,12302.86836
1826,SR-19,56.832,279.7777233,1.027561837,124,12514.20598
1827,SR-19,56.832,279.922761,1.027561837,124,12287.77282
1828,SR-19,56.576,294.1364556,1.041130742,128,12136.81738
1829,SR-19,56.576,294.5715687,1.041130742,128,12348.15499
1830,SR-19,56.576,293.9914179,1.041130742,128,12363.25054
1831,SR-19,56.576,294.2814933,1.041130742,128,12363.25054
1832,SR-19,56.576,294.2814933,1.041130742,128,12348.15499
1833,SR-19,56.576,293.5563048,1.041130742,128,12559.49261
1834,SR-19,56.576,293.9914179,1.041130742,128,12257.58173
1835,SR-19,56.576,293.7013425,1.041130742,128,11653.75997
1836,SR-19,56.576,293.7013425,1.041130742,128,11683.95106
1837,SR-19,56.576,293.7013425,1.041130742,128,11850.00204
1838,SR-19,56.576,293.7013425,1.041130742,128,11955.67085
1839,SR-19,56.576,293.8463802,1.041130742,128,11925.47976
1840,SR-19,56.576,293.8463802,1.041130742,128,11880.19313
1841,SR-19,56.576,293.7013425,1.041130742,128,11985.86194
1842,SR-19,56.576,293.4112671,1.041130742,128,11940.5753
1843,SR-19,56.576,293.9914179,1.041130742,128,11819.81095
1844,SR-19,56.576,294.1364556,1.041130742,128,12046.24411
1845,SR-19,56.576,293.8463802,1.041130742,128,11170.70256
1846,SR-19,56.576,293.8463802,1.041130742,128,12016.05302
1847,SR-19,56.576,293.1211917,1.041130742,128,12000.95748
1848,SR-19,56.576,293.7013425,1.041130742,128,12197.19955
1849,SR-19,56.576,293.9914179,1.041130742,128,11442.42235
1850,SR-19,56.576,293.9914179,1.041130742,128,11140.51147
1851,SR-19,56.576,293.8463802,1.041130742,128,11140.51147
1852,SR-19,56.576,280.6479495,0.929328622,119,10144.20557
1853,SR-19,56.576,280.0677987,0.929328622,119,10491.40308
1854,SR-19,56.576,280.5029118,0.929328622,119,10597.07189
1855,SR-19,56.576,280.5029118,0.929328622,119,10597.07189
1856,SR-19,56.576,280.5029118,0.929328622,119,10597.07189
1857,SR-19,56.576,280.5029118,0.929328622,119,10597.07189
1858,SR-19,56.576,280.6479495,0.929328622,119,10657.45406
1859,SR-19,56.576,280.5029118,0.929328622,119,10702.7407
1860,SR-19,56.576,280.6479495,0.929328622,119,10868.79168
1861,SR-19,56.576,279.7777233,0.929328622,119,11019.74712
1862,SR-19,56.576,280.0677987,0.929328622,119,10868.79168
1863,SR-19,56.576,280.5029118,0.929328622,119,11170.70256
1864,SR-19,56.576,280.6479495,0.929328622,119,11170.70256
1865,SR-19,56.576,279.922761,0.929328622,119,11170.70256
1866,SR-19,56.576,280.5029118,0.929328622,119,11321.658
1867,SR-19,56.576,280.2128364,0.929328622,119,11623.56888
1868,SR-19,56.576,280.2128364,0.929328622,119,11774.52432
1869,SR-19,56.576,280.2128364,0.929328622,119,11925.47976
1870,SR-19,56.576,280.0677987,0.929328622,119,12076.4352
1871,SR-19,56.576,280.0677987,0.929328622,119,12423.63271
1872,SR-19,56.576,280.2128364,0.929328622,119,12378.34608
1873,SR-19,56.576,280.6479495,0.929328622,119,12393.44162
1874,SR-19,56.576,279.7777233,0.929328622,119,12197.19955
1875,SR-19,56.576,280.2128364,0.929328622,119,11442.42235
1876,SR-19,55.552,558.6852204,0.929328622,96,19533.63394
1877,SR-19,55.552,559.4104089,0.929328622,96,19744.97155
1878,SR-19,55.552,558.8302581,0.929328622,96,19760.0671
1879,SR-19,55.552,558.9752958,0.929328622,96,19760.0671
1880,SR-19,55.552,557.8149942,0.929328622,96,19744.97155
1881,SR-19,55.552,557.3798811,0.929328622,96,19760.0671
1882,SR-19,55.552,557.2348434,0.929328622,96,19760.0671
1883,SR-19,55.552,556.6546926,0.929328622,96,19744.97155
1884,SR-19,55.552,557.5249188,0.929328622,96,19760.0671
1885,SR-19,55.552,558.2501073,0.929328622,96,19760.0671
1886,SR-19,55.552,557.6699565,0.929328622,96,19744.97155
1887,SR-19,55.552,558.395145,0.929328622,96,19760.0671
1888,SR-19,54.528,494.578557,0.929328622,81,20077.07352
1889,SR-19,54.528,494.578557,0.929328622,81,20077.07352
1890,SR-19,54.528,493.12818,0.929328622,81,20077.07352
1891,SR-19,54.528,491.677803,0.929328622,81,19926.11808
1892,SR-19,54.272,488.777049,0.929328622,81,19926.11808
1893,SR-19,54.272,488.777049,0.929328622,81,19926.11808
1894,SR-19,54.272,487.326672,0.929328622,81,19926.11808
1895,SR-19,54.272,487.326672,0.929328622,81,19926.11808
1896,SR-19,54.272,485.876295,0.929328622,81,19775.16264
1897,SR-19,54.272,485.876295,0.929328622,81,19775.16264
1898,SR-19,54.272,485.876295,0.929328622,81,19775.16264
1899,SR-19,54.272,484.425918,0.929328622,81,19775.16264
1900,SR-19,54.016,316.182186,1.029540636,130,12151.91292
1901,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1902,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1903,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1904,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1905,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1906,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1907,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1908,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1909,SR-19,54.016,316.182186,1.029540636,130,12333.05945
1910,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1911,SR-19,54.016,316.182186,1.029540636,130,12212.2951
1912,SR-19,54.016,316.182186,1.029540636,130,12000.95748
1913,SR-19,54.016,315.4569975,1.029540636,130,11895.28867
1914,SR-19,54.016,315.1669221,1.029540636,130,12016.05302
1915,SR-19,54.016,315.4569975,1.029540636,130,12106.62629
1916,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1917,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1918,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1919,SR-19,54.016,316.7623368,1.029540636,130,12242.48618
1920,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1921,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1922,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1923,SR-19,54.016,316.182186,1.029540636,130,12393.44162
1924,SR-19,54.016,316.182186,1.029540636,130,12151.91292
1925,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1926,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1927,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1928,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1929,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1930,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1931,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1932,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1933,SR-19,54.016,316.182186,1.029540636,130,12333.05945
1934,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1935,SR-19,54.016,316.182186,1.029540636,130,12212.2951
1936,SR-19,54.016,316.182186,1.029540636,130,12000.95748
1937,SR-19,54.016,315.4569975,1.029540636,130,11895.28867
1938,SR-19,54.016,315.1669221,1.029540636,130,12016.05302
1939,SR-19,54.016,315.4569975,1.029540636,130,12106.62629
1940,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1941,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1942,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1943,SR-19,54.016,316.7623368,1.029540636,130,12242.48618
1944,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1945,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1946,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1947,SR-19,54.016,316.182186,1.029540636,130,12393.44162
1948,SR-19,54.016,316.182186,1.029540636,130,12151.91292
1949,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1950,SR-19,54.016,316.182186,1.029540636,130,12182.10401
1951,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1952,SR-19,54.016,314.731809,1.029540636,130,12182.10401
1953,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1954,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1955,SR-19,54.016,314.731809,1.029540636,130,12272.67727
1956,SR-19,54.016,314.731809,1.029540636,130,12227.39064
1957,SR-19,54.016,316.182186,1.029540636,130,12333.05945
1958,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1959,SR-19,54.016,316.182186,1.029540636,130,12212.2951
1960,SR-19,54.016,316.182186,1.029540636,130,12000.95748
1961,SR-19,54.016,315.4569975,1.029540636,130,11895.28867
1962,SR-19,54.016,315.1669221,1.029540636,130,12016.05302
1963,SR-19,54.016,315.4569975,1.029540636,130,12106.62629
1964,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1965,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1966,SR-19,54.016,315.4569975,1.029540636,130,12167.00846
1967,SR-19,54.016,316.7623368,1.029540636,130,12242.48618
1968,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1969,SR-19,54.016,316.182186,1.029540636,130,12257.58173
1970,SR-19,54.016,316.182186,1.029540636,130,12272.67727
1971,SR-19,54.016,316.182186,1.029540636,130,12393.44162
1972,SR-19,53.76,330.1058052,0.929328622,127,12197.19955
1973,SR-19,53.76,331.1210691,0.929328622,127,12242.48618
1974,SR-19,53.76,330.8309937,0.929328622,127,12091.53074
1975,SR-19,53.76,330.1058052,0.929328622,127,12046.24411
1976,SR-19,53.76,330.9760314,0.929328622,127,12031.14857
1977,SR-19,53.76,330.9760314,0.929328622,127,12016.05302
1978,SR-19,53.76,329.6706921,0.929328622,127,12016.05302
1979,SR-19,53.76,330.5409183,0.929328622,127,12016.05302
1980,SR-19,53.76,330.1058052,0.929328622,127,12031.14857
1981,SR-19,53.76,330.5409183,0.929328622,127,12031.14857
1982,SR-19,53.76,329.8157298,0.929328622,127,12016.05302
1983,SR-19,53.76,329.9607675,0.929328622,127,12061.33966
1984,SR-19,53.76,329.9607675,0.929328622,127,12031.14857
1985,SR-19,53.76,330.8309937,0.929328622,127,11985.86194
1986,SR-19,53.76,330.685956,0.929328622,127,11940.5753
1987,SR-19,53.76,329.9607675,0.929328622,127,11925.47976
1988,SR-19,53.76,329.6706921,0.929328622,127,11940.5753
1989,SR-19,53.76,330.1058052,0.929328622,127,11910.38422
1990,SR-19,53.76,330.685956,0.929328622,127,11925.47976
1991,SR-19,53.76,330.3958806,0.929328622,127,11910.38422
1992,SR-19,53.76,330.685956,0.929328622,127,11940.5753
1993,SR-19,53.76,330.9760314,0.929328622,127,11970.76639
1994,SR-19,53.76,330.1058052,0.929328622,127,11955.67085
1995,SR-19,53.76,330.685956,0.929328622,127,12046.24411
1996,SR-19,53.504,325.1745234,1.041130742,125,12272.67727
1997,SR-19,53.504,325.6096365,1.041130742,125,12393.44162
1998,SR-19,53.504,325.3195611,1.041130742,125,12302.86836
1999,SR-19,53.504,326.0447496,1.041130742,125,12302.86836
2000,SR-19,53.504,325.3195611,1.041130742,125,12378.34608
2001,SR-19,53.504,325.7546742,1.041130742,125,12393.44162
2002,SR-19,53.504,325.7546742,1.041130742,125,12348.15499
2003,SR-19,53.504,325.1745234,1.041130742,125,12242.48618
2004,SR-19,53.504,325.7546742,1.041130742,125,12227.39064
2005,SR-19,53.504,325.7546742,1.041130742,125,12212.2951
2006,SR-19,53.504,325.7546742,1.041130742,125,12212.2951
2007,SR-19,53.504,325.7546742,1.041130742,125,12227.39064
2008,SR-19,53.504,326.1897873,1.041130742,125,12197.19955
2009,SR-19,53.504,326.0447496,1.041130742,125,12227.39064
2010,SR-19,53.504,325.7546742,1.041130742,125,12212.2951
2011,SR-19,53.504,325.1745234,1.041130742,125,12212.2951
2012,SR-19,53.504,325.1745234,1.041130742,125,12242.48618
2013,SR-19,53.504,325.1745234,1.041130742,125,12227.39064
2014,SR-19,53.504,325.1745234,1.041130742,125,12257.58173
2015,SR-19,53.504,324.884448,1.041130742,125,12348.15499
2016,SR-19,53.504,325.6096365,1.041130742,125,12529.30152
2017,SR-19,53.504,325.0294857,1.041130742,125,11759.42878
2018,SR-19,53.504,325.8997119,1.041130742,125,12227.39064
2019,SR-19,53.504,325.3195611,1.041130742,125,12136.81738
2020,SR-19,51.712,387.8308098,0.929328622,136,13374.65198
2021,SR-19,51.712,387.3956967,0.929328622,136,13540.70297
2022,SR-19,51.712,387.6857721,0.929328622,136,13540.70297
2023,SR-19,51.712,387.6857721,0.929328622,136,13540.70297
2024,SR-19,51.712,387.1056213,0.929328622,136,13555.79851
2025,SR-19,51.712,387.5407344,0.929328622,136,13570.89406
2026,SR-19,51.712,387.1056213,0.929328622,136,13570.89406
2027,SR-19,51.712,387.8308098,0.929328622,136,13570.89406
2028,SR-19,51.712,387.5407344,0.929328622,136,13555.79851
2029,SR-19,51.712,387.6857721,0.929328622,136,13555.79851
2030,SR-19,51.712,387.3956967,0.929328622,136,13570.89406
2031,SR-19,51.712,387.3956967,0.929328622,136,13555.79851
2032,SR-19,51.712,387.6857721,0.929328622,136,13555.79851
2033,SR-19,51.712,387.250659,0.929328622,136,13555.79851
2034,SR-19,51.712,387.5407344,0.929328622,136,13570.89406
2035,SR-19,51.712,386.8155459,0.929328622,136,13540.70297
2036,SR-19,51.712,387.9758475,0.929328622,136,13555.79851
2037,SR-19,51.712,387.3956967,0.929328622,136,13555.79851
2038,SR-19,51.712,387.3956967,0.929328622,136,13540.70297
2039,SR-19,51.712,387.6857721,0.929328622,136,13555.79851
2040,SR-19,51.712,387.3956967,0.929328622,136,13540.70297
2041,SR-19,51.712,386.6705082,0.929328622,136,13555.79851
2042,SR-19,51.712,386.8155459,0.929328622,136,13540.70297
2043,SR-19,51.712,387.3956967,0.929328622,136,13435.03416
2044,SR-19,51.712,365.3499663,1.060070671,142,11759.42878
2045,SR-19,51.712,365.495004,1.060070671,142,11940.5753
2046,SR-19,51.712,365.3499663,1.060070671,142,11306.56246
2047,SR-19,51.712,365.0598909,1.060070671,142,11940.5753
2048,SR-19,51.712,364.9148532,1.060070671,142,11925.47976
2049,SR-19,51.712,365.3499663,1.060070671,142,11925.47976
2050,SR-19,51.712,365.2049286,1.060070671,142,11925.47976
2051,SR-19,51.712,365.0598909,1.060070671,142,11925.47976
2052,SR-19,51.712,365.2049286,1.060070671,142,11925.47976
2053,SR-19,51.712,365.3499663,1.060070671,142,11774.52432
2054,SR-19,51.712,365.3499663,1.060070671,142,11925.47976
2055,SR-19,51.712,364.7698155,1.060070671,142,11925.47976
2056,SR-19,51.712,365.2049286,1.060070671,142,11925.47976
2057,SR-19,51.712,365.495004,1.060070671,142,12076.4352
2058,SR-19,51.712,365.0598909,1.060070671,142,11925.47976
2059,SR-19,51.712,365.7850794,1.060070671,142,11925.47976
2060,SR-19,51.712,365.3499663,1.060070671,142,12076.4352
2061,SR-19,51.712,365.3499663,1.060070671,142,11925.47976
2062,SR-19,51.712,365.2049286,1.060070671,142,12076.4352
2063,SR-19,51.712,365.3499663,1.060070671,142,11925.47976
2064,SR-19,51.712,365.0598909,1.060070671,142,11925.47976
2065,SR-19,51.712,364.9148532,1.060070671,142,12076.4352
2066,SR-19,51.712,364.6247778,1.060070671,142,11925.47976
2067,SR-19,51.712,365.2049286,1.060070671,142,11925.47976
2068,SR-19,49.664,431.9222706,0.929328622,134,13918.09157
2069,SR-19,49.664,432.3573837,0.929328622,134,14069.04701
2070,SR-19,49.664,431.4871575,0.929328622,134,14069.04701
2071,SR-19,49.664,431.7772329,0.929328622,134,14053.95146
2072,SR-19,49.664,432.0673083,0.929328622,134,14069.04701
2073,SR-19,49.664,432.0673083,0.929328622,134,14053.95146
2074,SR-19,49.664,433.2276099,0.929328622,134,14008.66483
2075,SR-19,49.664,432.0673083,0.929328622,134,14084.14255
2076,SR-19,49.664,431.7772329,0.929328622,134,14023.76038
2077,SR-19,49.664,432.3573837,0.929328622,134,14038.85592
2078,SR-19,49.664,431.6321952,0.929328622,134,14038.85592
2079,SR-19,49.664,431.6321952,0.929328622,134,14053.95146
2080,SR-19,49.664,431.6321952,0.929328622,134,14069.04701
2081,SR-19,49.664,431.3421198,0.929328622,134,14053.95146
2082,SR-19,49.664,432.3573837,0.929328622,134,14053.95146
2083,SR-19,49.664,431.4871575,0.929328622,134,14038.85592
2084,SR-19,49.664,431.6321952,0.929328622,134,14038.85592
2085,SR-19,49.664,431.0520444,0.929328622,134,14053.95146
2086,SR-19,49.664,430.6169313,0.929328622,134,14023.76038
2087,SR-19,49.664,431.0520444,0.929328622,134,14038.85592
2088,SR-19,49.664,431.3421198,0.929328622,134,14053.95146
2089,SR-19,49.664,431.3421198,0.929328622,134,14038.85592
2090,SR-19,49.664,431.6321952,0.929328622,134,14023.76038
2091,SR-19,49.664,430.761969,0.929328622,134,14023.76038
2092,SR-19,49.408,430.0367805,0.929328622,133,13767.13613
2093,SR-19,49.408,428.4413658,0.929328622,133,13706.75395
2094,SR-19,49.408,430.3268559,0.929328622,133,13585.9896
2095,SR-19,49.408,431.1970821,0.929328622,133,13736.94504
2096,SR-19,49.408,428.0062527,0.929328622,133,13736.94504
2097,SR-19,49.408,430.1818182,0.929328622,133,13887.90048
2098,SR-19,49.408,428.1512904,0.929328622,133,13736.94504
2099,SR-19,49.408,429.8917428,0.929328622,133,13736.94504
2100,SR-19,49.408,429.0215166,0.929328622,133,13736.94504
2101,SR-19,49.408,428.5864035,0.929328622,133,13736.94504
2102,SR-19,49.408,430.9070067,0.929328622,133,13736.94504
2103,SR-19,49.408,431.3421198,0.929328622,133,13736.94504
2104,SR-19,49.408,429.7467051,0.929328622,133,13736.94504
2105,SR-19,49.408,430.1818182,0.929328622,133,13736.94504
2106,SR-19,49.408,429.0215166,0.929328622,133,13736.94504
2107,SR-19,49.408,428.7314412,0.929328622,133,13736.94504
2108,SR-19,49.408,429.0215166,0.929328622,133,13887.90048
2109,SR-19,49.408,429.4566297,0.929328622,133,13736.94504
2110,SR-19,49.408,428.5864035,0.929328622,133,13736.94504
2111,SR-19,49.408,428.5864035,0.929328622,133,13736.94504
2112,SR-19,49.408,428.8764789,0.929328622,133,13736.94504
2113,SR-19,49.408,431.1970821,0.929328622,133,13887.90048
2114,SR-19,49.408,430.3268559,0.929328622,133,13736.94504
2115,SR-19,49.408,430.0367805,0.929328622,133,13736.94504
2116,SR-19,49.408,428.5864035,0.929328622,129,13616.18069
2117,SR-19,49.408,428.2963281,0.929328622,129,13752.04058
2118,SR-19,49.408,428.4413658,0.929328622,129,13752.04058
2119,SR-19,49.408,428.0062527,0.929328622,129,13736.94504
2120,SR-19,49.408,428.4413658,0.929328622,129,13752.04058
2121,SR-19,49.408,427.1360265,0.929328622,129,13752.04058
2122,SR-19,49.408,428.2963281,0.929328622,129,13752.04058
2123,SR-19,49.408,434.2428738,0.929328622,129,13782.23167
2124,SR-19,49.408,427.7161773,0.929328622,129,13706.75395
2125,SR-19,49.408,427.861215,0.929328622,129,13752.04058
2126,SR-19,49.408,428.1512904,0.929328622,129,13736.94504
2127,SR-19,49.408,427.861215,0.929328622,129,13736.94504
2128,SR-19,49.408,428.2963281,0.929328622,129,13752.04058
2129,SR-19,49.408,426.7009134,0.929328622,129,13736.94504
2130,SR-19,49.408,427.7161773,0.929328622,129,13736.94504
2131,SR-19,49.408,428.1512904,0.929328622,129,13736.94504
2132,SR-19,49.408,427.7161773,0.929328622,129,13736.94504
2133,SR-19,49.408,427.7161773,0.929328622,129,13736.94504
2134,SR-19,49.408,427.5711396,0.929328622,129,13721.8495
2135,SR-19,49.408,426.410838,0.929328622,129,13601.08514
2136,SR-19,49.408,427.861215,0.929328622,129,13570.89406
2137,SR-19,49.408,426.5558757,0.929328622,129,13480.32079
2138,SR-19,49.408,426.5558757,0.929328622,129,13480.32079
2139,SR-19,49.408,426.5558757,0.929328622,129,13465.22525
2140,SR-19,49.408,425.1054987,0.929328622,130,12982.16784
2141,SR-19,49.408,424.960461,0.929328622,130,13072.7411
2142,SR-19,49.408,425.2505364,0.929328622,130,13072.7411
2143,SR-19,49.408,424.960461,0.929328622,130,13087.83665
2144,SR-19,49.408,424.3803102,0.929328622,130,13087.83665
2145,SR-19,49.408,425.2505364,0.929328622,130,13087.83665
2146,SR-19,49.408,425.5406118,0.929328622,130,13057.64556
2147,SR-19,49.408,425.3955741,0.929328622,130,13027.45447
2148,SR-19,49.408,425.9757249,0.929328622,130,13042.55002
2149,SR-19,49.408,425.9757249,0.929328622,130,13012.35893
2150,SR-19,49.408,424.6703856,0.929328622,130,13042.55002
2151,SR-19,49.408,425.2505364,0.929328622,130,13012.35893
2152,SR-19,49.408,425.2505364,0.929328622,130,13057.64556
2153,SR-19,49.408,425.5406118,0.929328622,130,13057.64556
2154,SR-19,49.408,425.3955741,0.929328622,130,13238.79209
2155,SR-19,49.408,424.960461,0.929328622,130,12831.2124
2156,SR-19,49.408,425.1054987,0.929328622,130,13072.7411
2157,SR-19,49.408,425.3955741,0.929328622,130,13012.35893
2158,SR-19,49.408,425.1054987,0.929328622,130,13012.35893
2159,SR-19,49.408,425.1054987,0.929328622,130,13133.12328
